"init_date_list","AAPL Return","AXP Return","BA Return","CAT Return","CSCO Return","CVX Return","DIS Return","DOW Return","GS Return","HD Return","IBM Return","INTC Return","JNJ Return","JPM Return","KO Return","MCD Return","MMM Return","MRK Return","MSFT Return","NKE Return","PFE Return","PG Return","TRV Return","UNH Return","UTX Return","V Return","VZ Return","WBA Return","WMT Return","XOM Return"
"1/11/2007",-0.012371112192204,0.00303709846852263,-0.00481674329244675,-0.00530510567672315,0.000348973436096633,-0.0103729061978598,0.0144969349070492,NA,0.0181157074269132,0.00754174228189264,-0.00242673428787066,0.0185871725469051,0.00876836460624619,0.00436651930036214,0.00123245838115182,0.00564850458362232,0.0102759319563823,0.00317371719480852,0.0350638986008394,0.00220492148175588,0.00992372259456697,0.00622635948379635,-0.0067891765949224,0.030664504698608,0.016111029239162,NA,0.00979508421540243,0.0105312069069754,0.00676821465643518,-0.000140703910157747
"1/11/2008",-0.0299404689906,-0.100572782908223,-0.022341028252137,-0.02076817839031,-0.0141003001543138,-0.0133843723243888,-0.0114118813451197,NA,0.00929314049962371,-0.0225475824046318,-0.0225183944933497,-0.0244012622306906,-0.000442050831308993,-0.0113721792168817,-0.0273031314643061,-0.0661850679424459,-0.0327888275804035,0.00132251313249321,-0.0122341078981725,-0.029420971928843,-0.00249199284689972,-0.0317330474637886,-0.00213269875629407,-0.00320910315875411,-0.00980776231451741,NA,-0.0218643654182485,-0.023754167595736,-0.0140495437916501,-0.0148374262340932
"1/11/2010",-0.00882132620399023,-0.0114421245049322,-0.0118506548308543,0.0628106907259423,-0.00283870701630906,0.0177424148049019,-0.0163109754285976,NA,-0.0157763458650798,-0.0282956920839271,-0.010470207592018,0.00576074643230906,0.000155725464585643,-0.00335735520135605,0.020308182754077,0.00776188088697372,-0.00403267720517975,0.00397873727515119,-0.0127200890656788,-0.0123253781067723,0.00803002376175943,-0.00397118293597931,-0.000412290714768004,0.00672774122234188,0.0216622788858758,-0.00287348262182741,0.00409441159583168,0.0016219026132096,0.016500822716045,0.011219813089697
"1/11/2011",-0.00236531942189722,0.0130455235696862,-0.00188149930902182,0.00599651063353246,0.00432881859877199,0.0157067288778188,-0.00253182673417784,NA,-0.00235661911315488,0.0136666568106019,-0.0024386608765028,0.0173993800095524,0.00176922707021832,0.00460859208539288,-0.00586742350799607,0.00462235442648562,0.00676990987593129,-0.0067204387644183,-0.00389770585132165,-0.00178194583828295,-0.00219056420744557,-0.00497227028845881,0.000928420750166525,0.0163849436044212,0.00586255837363048,0.00097498038076882,-0.0155900875414811,-0.00293048963392895,0.010422642037262,0.00745375969026618
"1/11/2012",-0.0016304521120174,0.00575299608069346,-0.00346661308717411,-0.00320138640856127,0.0127455195958388,-0.01182849277036,-0.0234667985778103,NA,0.0145429961814263,-0.001608128270145,0.00557093060694602,0.00820635287554272,-0.00107350678773821,0.0169209855972206,-0.0184595413227923,0.00230712114840159,-0.00628726423661574,-0.00285545654081532,-0.00431051666944904,-0.00335144272490584,-0.00182327315750008,-0.00979946664710774,-0.00332764042822531,0.00741193766048531,0.00881218264468342,-0.00691373026800235,0.00855556678264358,-0.0113370740310447,0.0060974983353248,-0.00746645290662473
"1/11/2013",-0.00613174216752377,0.00740225252582327,-0.0250356139833255,0.00115666385162538,0.00195660404702314,0.0114056575624351,-0.00413453187103296,NA,-0.001746784512896,0.00125730752030417,0.00813965708543529,0.00917446825835477,0.00221599524350591,-0.000216776594595625,-0.00135299324524518,0.00361015262596176,-0.00629580539869734,0.0105187546069538,0.0139832978752306,0.0104664636346754,-0.0089683803596553,-0.000721596591532814,0.00537245753565752,-0.00546037850337977,0.00247132536088812,0.0040498610613724,-0.00665277795478958,0.0137412835718591,0.00394978409912472,0.0057239105563216
"1/11/2016",0.0161922955187195,0.00660070796286738,0.00169258492072522,-0.0287565099476463,0.0197740810488791,-0.0165591475520745,0.0067505018489431,NA,0.0109189392573721,0.0151735245462399,0.0121553631983933,0.0174547837707875,-0.00601065408843693,-0.00152741704401238,0.00168661601485187,0.010478117467553,-0.000213384300800645,0.00332809290217839,-0.000573459308346291,0.0115507894535649,0.00225792824158377,0.00921414478161009,0.00754783592502228,-0.00526511373739913,0.0011062627780043,0.0142700244779161,0.00579968467618763,-0.000370084206311017,0.0107019929838654,-0.0133887158341349
"1/11/2017",0.00537306363411982,0.00339199697512904,0.00207443461046997,0.00873936889038784,-0.00757060115207919,0.00843748533012723,0.00978046550777911,NA,0.0131509463942865,-0.00293892441191468,0.0134726512275729,0.0112206195398314,-0.0123104893418599,0.00752063686544369,0.000243739702485479,0.00523917727914602,0.0074186825718463,0.0285381163218639,0.0091024357589522,-0.00790837227546826,-0.0182414429186309,0.00311429707921862,0.0040109525511689,0.00191833781226625,-0.00233707314073051,0.00602634205682939,-0.00568590339945452,0.021289711652779,0.00439650874959274,0.0102408565475105
"1/11/2018",0.00568018358913269,-0.00484102527686925,0.0245425094806202,0.0200759655921274,0.00476066244008777,0.0303901936563424,0.0138851063037562,NA,0.00314553068296153,0.0150156644586659,0.000122070712801126,0.0214116513251401,0.00569556781429337,0.00535137480188252,-0.000651109468658762,-0.000691436238212217,0.00485199613052667,0.00523557644202244,0.0029605217404014,0.00108998436787955,0.00246789546662796,-0.00353705063247878,0.00174098576369786,0.00530775432603203,0.000667091318317103,0.00722797512159223,0.00812534721700886,0.017548552873295,0.00351158443542676,0.00987462277007389
"1/11/2019",-0.00981814180906027,0.00295145267805452,0.000822549093445701,-0.00646804744929941,0.00578156452731715,-0.00802105004925802,-0.00132976070705448,NA,0.00528414328418991,0.00195456197820798,-0.00270951794139818,0.00761939366217379,0.000308325625525185,-0.00478132377565921,0.00573608803527614,0.00451667886270246,-0.00717968066072006,0.0056390697491504,-0.00772206521286134,-0.00497251555233058,0.0134718228714719,0.00658107164737576,0.00166310147917748,0.0114347095629475,-0.00416623592911991,-0.00439886559018265,0.00729177770044087,-0.0106236879709896,-0.00126375543810564,-0.00458009364144008
"1/12/2007",-0.0123173409290775,-0.0074013372086047,-0.00799183422131222,-0.00433335489194286,0.00801668015635659,0.024166535274414,0.00628751980285536,NA,0.0099584102856447,0.000748008147636758,0.00699402530802984,0.00958051145405414,-0.00134879395564602,-0.00662413123253291,-0.00389843930660116,-0.00651497105086041,0.00902746918181796,0.0119746845785469,0.0166126217063802,-0.00220007049905102,0.00680271039495195,0.00556944896679989,-0.00273490070475468,0.0119375714123346,0.0113027268033901,NA,0.00592869014969022,0.00303938698496786,0.00798335762643432,0.0236685454520185
"1/12/2009",-0.0211966033230303,-0.020800582863272,-0.0159731778281846,-0.0465272449682009,-0.0179642149371407,-0.0274652294566349,-0.0201704470628113,NA,-0.0744754474945534,-0.0373010197598463,0.0119243998197123,-0.0254420825209974,-0.0120232389335682,-0.0408161630754514,-0.019506105613233,0.00149806767820637,-0.0114302942005996,-0.0080057373122947,-0.00256151503504931,0.0102802207376322,-0.00458730019466702,0.00133602418930123,-0.0226299551484672,-0.0313799300012506,-0.00645117495955683,-0.0478243894558281,-0.0115048912460803,-0.00956007697530092,-0.00368348349940406,-0.0132781159615682
"1/12/2010",-0.0113753076446107,0.0132625073376698,-0.00722790007202467,-0.0294714949255882,-0.0158599423260362,-0.00581058244350652,-0.0172192414347772,NA,-0.0218001272546827,-0.00639184271958626,0.00795513163598205,-0.0162294911747813,0.00529460392446301,-0.0233550802756394,0.0108404697981781,0.00545560346256702,0.00083402389175169,-0.00792612802933534,-0.00660740806956794,-0.00138622202776495,-0.00318625017189322,0.0114619425452955,0.006386594494868,-0.0264275303858865,-0.00582071941264628,-0.00472608063602975,0.000941174272419021,-0.00836672794541671,0.00959235862730412,-0.00497843779059071
"1/12/2011",0.00813735029133178,-0.00088832480529466,0.0172566119181652,-0.00489632548718733,0.0114940949430729,0.00675153840327769,-0.00583750377839765,NA,0.0136399974247983,-0.000860288635833095,0.0123576775016985,0.0118767302122595,0.00369359787551171,0.025458584721423,0.00558306895695515,-0.00406002366570057,0.0104856507572528,0.00541302333664162,0.0156531171115593,-0.00345214901925184,0.00823311590325382,0.0145225214630007,0.0128013024110882,-0.00562961124709305,0.00646274080257214,0.0101561122419458,0.00311091084131876,0.00906221794167972,0.0103147818961209,0.0117590025903809
"1/12/2012",-0.00274503826697947,0.0143006590394366,0.0103023162361984,0.0230830189293467,0.00419528569335537,-0.0259812358823485,0.00077483828122471,NA,0.0145348136062626,-0.00161071851211958,-0.0097083011112058,-0.00193821112132631,0.00153539604682629,0.00518252775854822,-0.00719968039115459,0.00640436313808057,0.00608846026612042,0.00520690341816277,0.0101009321360013,0.00978212315342364,0.00410993550432059,0.00197913449683274,-0.00166954790515039,-0.00264113247660436,0.00704059927410228,0.0225001496463488,0.000514112708442482,-0.021758500450231,0.0016834269618764,-0.00399574966393201
"1/12/2015",-0.0246405215430423,-0.0101747768847511,-0.00509356617910317,-0.00867082799971952,0.00935581097305471,-0.0215320352079302,0.00222822148634516,NA,-0.012169915100875,-0.00448074361786444,-0.0167804419360692,-0.0043527592239716,-0.00343051146588391,-0.00859436284412263,-0.00906367235694294,-0.00214542010095697,-0.00544460631144694,-0.00415603557526534,-0.0125025156913698,-0.00135452195778585,0.0036753104134668,-0.00365659527221873,-0.005952927276069,-0.0112804122736633,0.00377116772623398,-0.00195732877956045,0.00684358684638786,0.000396174084323242,0.00749853266435441,-0.0192179660455443
"1/12/2016",0.0145136470921061,0.00546446451417282,0.0131323455157464,0.00211470108621392,0.00316558332252304,0.0170854025488232,0.0154124209679176,NA,-0.000121027773771654,0.0135953182002129,-0.00247710597660011,0.0193386444105008,0.00686676080435955,0.00220963984922817,0.0129869469489199,0.00642727781695407,0.00284760849625409,0.00995109383849391,0.00917795249804154,0.0065492618204448,-0.00225284148716609,-0.00208670629330787,0.011143586248805,0.0244570719173929,0,0.0113638374625362,-0.00354850003524099,0.00987419609740936,-0.00934300592830728,0.0204911814520661
"1/12/2017",-0.00417541336631855,-0.000390126877940822,-0.00696351332406941,-0.00697315488108519,-0.00364846848361045,0.00198406326220302,-0.0174525736941342,NA,-0.00781253216901301,-0.00464256455898915,0.00119253073682812,-0.00649511629537824,-0.000958754062997835,-0.00964631732446541,-0.00243604395051433,0.0100925653875956,-0.0025295384543792,0.00941087976905419,-0.00917857782738962,-0.00550383354502582,-0.00700575925622016,0.00107463871608848,-0.00764965143269447,0.00290332971793639,-0.00162141735000454,-0.00525691550205309,0.00419354311625919,-0.00604067039375356,-0.00817124730377139,-0.00541417647114384
"1/12/2018",0.0103264215676244,0.00238245951445504,0.0246555333449183,0.00650118781032694,0.0192017541515566,0.00776930136966647,0.0133345409365446,NA,0.00744723748651088,0.00893769906916475,-0.00645573334572735,-0.00391608557878997,0.00669902289901825,0.0165103129778734,0.00238924529507845,0.00103810964626594,0.00891423508117795,0.0184028017478028,0.0172570453853944,0.0059106587867872,-0.00054717435541618,-0.00598990518427456,0.0180596564152093,0.0144194775792659,0.0117785154421457,0.00208619104738106,-0.00479757184119067,0.00915370386801206,0.00849831524178546,0.00678710208893674
"1/13/2009",-0.0107152257457993,0.00849693686776476,-0.029263828615083,0.00509809289134022,0.00304884497255853,0.0141205111000011,-0.030191893391014,NA,0.00321854718643655,-0.0200260491227359,-0.00431644007774545,-0.00870233446443269,0.00857001681446334,0.057808320671606,0.00663143603859329,-0.0139625253637184,-0.0145411258607536,-0.00210481844758703,0.0179765857451772,-0.0123704845107412,0.0132486064883435,-0.00784089590210291,0.0185230194027852,-0.010148186633174,-0.0297942923110721,0.00339885878353519,-0.00912220565643984,0.00656375782324803,0.0142048271261388,0.0180293613465423
"1/13/2010",0.0141056001285533,0.00309366544119682,0.0120794701737321,0.00144616483690485,0.0181816388876959,-0.00758682505553432,0.015249689357145,NA,0.00744812957479279,0.00536089976756715,-0.00214535206182909,0.0169820801565193,0.00635038135303878,0.0174751640951194,0.00263731234808162,-0.00111674884514679,-0.00321287787248015,0.0367509761362208,0.00931162766775429,0.00894761610044559,0.0234413599511474,0.010346704642646,0.00347992754413551,0.0152887538138475,0.0114301512625237,0.00926554439506844,-0.00125366479761013,0.00925389342697391,0.00511608489616489,-0.00400275492046431
"1/13/2011",0.00365824100357059,0.00133351915547264,-0.00456163695479184,0.00695291246275254,-0.00189370785157084,-0.00292055142579084,0.00229778930773294,NA,-0.000582521444750572,0.0126324441321823,-0.00187791996388276,-0.00046926743490916,0.00656005169788187,-0.00581508646907003,0.00571058990714124,-0.0126355425266417,-0.00699300910374423,-0.0662183220055567,-0.0126101357017316,-0.0139729833920764,-0.00816588522375405,0.00784966878237969,0.0014654838803998,0.0190428889122136,0.00088101262976803,-0.0202452786861075,0.00930357410576788,0.0106793832385463,-0.00109372648095174,0.00169718041583433
"1/13/2012",-0.00374956726869013,0.0022151845301186,-0.012051385354703,0.00529760666496393,-0.00469995348501029,0.0106699628168359,-0.0085204286837437,NA,-0.0222312211154426,0.00276551247821799,-0.00769881187537125,-0.0236891104679159,0.000459893230839281,-0.0252371939789025,-0.0085835318289873,-0.00218741805234479,-0.00806852066849084,-0.00751133478318788,0.0089285714285714,-0.00807291407331123,-0.00682140228087735,0,-0.00719064482267739,-0.00321522844587196,-0.0150183140069452,-0.00592063873951687,0,-0.0192364926457458,0.000672239119292151,0.00165151692479748
"1/13/2014",0.00523497680179186,-0.0176176017167312,-0.00845648456367909,-0.00684983151903573,-0.00135011867355039,-0.0145445152848301,-0.0281204791913574,NA,-0.0140702535950977,-0.0126812199057291,-0.0165545493930441,-0.00117450835129262,-0.00253295737535753,-0.0135067502920543,-0.0149517031264224,-0.0101253319502874,-0.0110146560559775,0.0649558859597532,-0.0294117834352722,-0.0226210963831528,-0.00488766194392676,-0.00361144643363553,-0.0131445553659751,-0.0101739215149727,-0.00904882462776924,-0.0100846584184471,-0.0150785474948092,-0.00265057510944688,-0.0070479886116146,-0.0195979004617163
"1/13/2015",0.00887886773767543,-0.00301687779532711,0.00229228514358648,-0.00598481826388453,0.00178273955665498,-0.0158673657125181,0.00772818669740816,NA,-0.000756452762008752,-0.00660794209249826,0.0023646922530689,-0.00273217737908626,0.00172107187940673,0.000169807755431739,-0.000234014177962205,-0.00193547689609419,-0.000746790645950401,-0.00176595071154562,-0.00515018747608542,-0.00886693031359442,-0.010070130198767,0.00422560006294992,0.00152095149391518,0.00507105653585005,-0.000961007421703353,0.00292273291508649,0.00212389287215187,-0.00581242409775762,-0.00788679453947916,-0.00365327852853126
"1/13/2016",-0.0257103904237029,-0.0240681752697284,-0.0288053970098187,-0.0115259987034128,-0.0295855019492174,-0.00998185099603566,-0.029371193681085,NA,-0.04055260333363,-0.0477686235384317,-0.0130172809826973,-0.0235617408378322,-0.0124184515034442,-0.0274763483597148,-0.00641026515423304,-0.0197546564713205,-0.0151926176453236,-0.0212518611475939,-0.0215990899088695,-0.0193527838852781,-0.0203226126041132,-0.0086262797615706,-0.0177811390642353,-0.0269909034194201,-0.0184532851356315,-0.0222045777797348,-0.0173604911838623,-0.0230995766038767,-0.0267213053703368,0.00598424046847956
"1/13/2017",-0.00176089075200925,-0.00338175388373474,0.00341145104878193,0.0052133428160559,0.000998549927680559,0.00189366686079073,0.00492885021204614,NA,0.00188635612598054,-0.00022224752511335,-0.00363229257007869,0.00217902432168549,-0.000174551938881717,0.00533413559714035,-0.00170949276713339,-0.00491395003862294,-0.000281866595336244,0.00208989513102464,0.00143757011722934,0.00992355643316412,-0.00245398995943802,0.0020276115997746,0.00256956144715348,-0.0034493033548042,-0.00541425896215719,-0.00245772746803019,-0.00246780125855572,-0.00119150842871985,-0.0123585258922542,0.000115933463824547
"1/13/2020",0.0213644216868034,0.00989941441202058,0.000909288020479293,0.00472178589750682,0.017822985930386,0.00188940801659299,-0.005116789002793,0.0165048375625245,0.012804097422878,-0.00392475919807467,-0.000658422690092086,0.0110282248896791,0.00441204545659213,0.00830443361900102,0.0108050305165219,-0.00366681846382577,0.00249344140421082,-0.00022330850200758,0.0120243432660778,0.0124876325314498,-0.00202586459470466,0.00734044349045071,0.00553462733118582,-0.0314437169136182,0.00125116504001044,0.00805075608723249,0.00271234845471158,-0.00295096960695718,-0.00429629497739614,0.00954584967690475
"1/14/2008",0.0352655183460933,0.0113637255576453,0.014282431378674,0.0190877811630294,0.0162346419849284,0.00264726200807264,0.000989466104662995,NA,0.0146424406876771,0.0275191107484667,0.0538546495798435,0.0495678173402225,0.00103147483407451,0.0122370448919362,0.00831154886222163,0.0117816806411439,0.0118586019794082,-0.0127162130306315,0.0141546982614811,0.000494078391981345,-0.00208141211511859,0.00156716827448733,-0.00796768964112426,-0.0087644883493081,0.00711486570550468,NA,0.0115296751769887,-0.0115725814234291,-0.00104796764323856,0.00586948595584769
"1/14/2009",-0.0271349563467549,-0.0610847329831103,-0.0296747822649883,-0.0495169146899272,-0.0431607676862196,-0.0296572777266905,-0.0188680464881776,NA,-0.0286190934545716,-0.026654558611101,-0.0251935951885236,-0.0431599969795678,-0.015125330918732,-0.0166981086316373,-0.0318040365859309,-0.0335469249919188,-0.0215112061173179,-0.0218008553727864,-0.0368314943362451,-0.0575755367451333,-0.0198976069248326,-0.0270724502039715,-0.0428332823549425,-0.0504730884046148,-0.0151572545094099,-0.0408354676078613,-0.029841190633411,0.00268495433756843,-0.0107442187735758,-0.0361908808340695
"1/14/2010",-0.00579118803419587,0.0125743820344355,0.00654039974095011,-0.00561532806043741,0.0125811913195593,-0.00313229763707723,-0.00862888159052677,NA,-0.00319347355871535,0.0060433010286054,0.0159717169847002,0.0248093159968834,0.00200072892340253,0.0099435592999515,0.00175339339245317,0.000958461365053509,-0.00334173508354452,0.0272285073510359,0.0200987726560382,-0.00626892815970159,0.00884983332247158,0.000975011769074552,0.0053040262034727,0.0239703344298454,0.00344550060164961,0.00344241587175054,-0.0203950303793456,0.00080922210669554,-0.0145429016986879,0.000143536639449549
"1/14/2011",0.00809981424826445,0.0264090169352993,0.00343681529202855,-0.00138116138902677,0.00616681523804097,0.00705158056966271,0.000764029227437124,NA,0.019991775708269,0.0175789701219273,0.00792879688288628,-0.00986401040149987,-0.0057223434737308,0.0103483597457108,-0.00425880941234114,0.0191277446512732,0.000681350328575414,-0.0132601254983564,0.00390220847575118,0.0182896949210896,0.00658627526663591,0.000763377983340474,-0.000731486497852374,0.0295454282178191,-0.00528296713620702,-0.000281217785444876,-0.00949724657615902,-0.00480300757764573,0.000365113090128988,0.0147308799335022
"1/14/2013",-0.0356524704099275,-0.000489731466305265,0.0184936224289594,-0.00588275193737675,0.0239261163802147,0.0100241966728503,0.000197621160561434,NA,-0.00729260001018284,-0.00345361369169761,-0.0094111557469797,0,0.00290261724221552,-0.00563497431960724,0.00216726537294476,-0.00218040648883533,0.00830916538077653,0.00254453531805687,0.00223628752036453,0.00169502415812084,0.00829544458913456,0.00592323039133436,0.00133610300961107,0.0102232787233871,0.00727880126705771,-0.00316482114591943,-0.016397413801385,-0.00153443311966039,-0.00480805474215518,-0.00033430155479075
"1/14/2014",0.0198983666586132,0.00149442227720109,-0.00490419411839782,0.00745328616145513,0.00991449367729902,0.00268355203090054,0.0161047428767929,NA,0.00409360822821525,0.000493984107753143,0.00955664763575359,0.0396075517167591,0.00232779362511604,0.000693363753238696,0.0040478626877265,0.00411257606587601,0.0202701426234373,-0.0022589338405129,0.0228704642346536,-0.00013253026095339,0.0150625080980169,0.0107487254218859,0.0128562221249398,0.00108204657873823,-0.00150697862913063,0.0171311049598997,0.0010629917956182,-0.00332235945325499,0.00606535539839714,0.00578392377053394
"1/14/2015",-0.00381047887944352,-0.0242069945815584,-0.00602256539670509,-0.00347325949018229,-0.0064058440902911,-0.00287870349577957,-0.010085138971402,NA,-0.0254150958084303,-0.010508202943818,-0.00644072701161569,-0.00410974859781854,-0.00725445261980218,-0.0345000943566526,-0.00164249337468447,-0.0138962603338085,-0.00485611683169995,0.00723621667510055,-0.00862836311253168,-0.0136828052816446,0.00123308434900982,-0.00343290838148147,-0.0150913111895794,0.00252248762143981,-0.00717156470057589,-0.0200169513218461,-0.0044509744957123,-0.00358747414378657,-0.0302317792700586,-0.00288893936484569
"1/14/2016",0.0218705869936993,0.00700083938483287,0.00842969744398281,0.0226640817981267,0.00243885012515621,0.050903878742776,0.00639722495311235,NA,0.0150951712773539,-0.0146621401554501,0.0132653889789958,0.0260106742307997,0.019274249632631,0.0149983637622648,0.000717045164372765,0.0130297766009557,0.0177335444858548,0.0225029205479801,0.0284663115098069,-0.00459339884694421,0.024366032364598,0.00395511187016528,0.00867444124736805,0.014007236053486,0.00202642777601003,0.00957612809790809,0.0163080018580508,0.0242712248121368,0.0184110516753062,0.0458690201803258
"1/14/2019",-0.0150370337887744,-0.00111611537879974,-0.00719759351554605,-0.00227100359106114,-0.00643838461462287,-0.00728640684871895,-0.00204174845717586,NA,0.0101169611876146,-0.00334424015586854,-0.00880958370494722,-0.0118537035848421,-0.0113294798794208,0.0103092503369677,-0.00401344398209624,-0.00630580179355955,-0.000208171368454857,-0.0204272875825918,-0.00729566198961917,0.000657546977812729,-0.01189358953282,-0.0067559927336307,0.000913032359783905,0.00157464227343795,0.00818546692892563,-0.00695349230812259,0.000172331027076478,-0.0147818761284296,0.00115977899679476,-0.00125488856380762
"1/14/2020",-0.0135032560754815,0.00202275026101462,0.00645024202820421,-0.000953624260523367,-0.00375229440217317,-0.00308590828618105,0.00917425600589872,-0.00210115661188781,0.00183516455962773,-0.00237304717757925,-0.00571017958886388,-0.00268500408403982,0.00562800078272185,0.0116618983358263,-0.00231609145297518,0.00392240304106517,0.00248724519532351,0.00469220434648032,-0.00704310705822919,0.00743922962267862,0.0167470582730089,-0.00152142253128318,0.00286215839806436,0.00836094712308566,-0.00335425597572514,0.00368609154704647,-0.00185968580862017,0.0103588226606395,0.00258895189863395,-0.00859594065815306
