Year_Month,AAPL Coeff,AXP Coeff,BA Coeff,CAT Coeff,CSCO Coeff,CVX Coeff,DIS Coeff,DOW Coeff,GS Coeff,HD Coeff,IBM Coeff,INTC Coeff,JNJ Coeff,JPM Coeff,KO Coeff,MCD Coeff,MMM Coeff,MRK Coeff,MSFT Coeff,NKE Coeff,PFE Coeff,PG Coeff,TRV Coeff,UNH Coeff,UTX Coeff,V Coeff,VZ Coeff,WBA Coeff,WMT Coeff,XOM Coeff
20076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
