Date,Open,High,Low,Close,Adj Close,Volume
1/3/2007,61.709999,62.310001,60.700001,61.16,41.103786,6134800
1/4/2007,61.25,61.279999,60.34,61,40.996235,4058900
1/5/2007,60.77,60.919998,59.950001,60.220001,40.472031,6267100
1/8/2007,60.09,60.57,59.860001,60.290001,40.519085,3942900
1/9/2007,60.459999,60.700001,60,60.619999,40.740875,3928300
1/10/2007,60.189999,60.389999,59.849998,60.32,40.539249,6825100
1/11/2007,60.139999,60.580002,59.900002,60,40.324184,7440900
1/12/2007,59.66,59.900002,59.200001,59.740002,40.149445,6560800
1/16/2007,59.869999,59.93,59.099998,59.240002,39.813427,6842100
1/17/2007,59.360001,60.68,59.25,59.91,40.263687,7255600
1/18/2007,59.599998,60.299999,59.599998,59.900002,40.459564,7027500
1/19/2007,60.099998,60.200001,59.279999,59.369999,40.101574,5561400
1/22/2007,59.369999,59.529999,57.98,58.169998,39.291046,9881000
1/23/2007,58.43,59.560001,58.169998,59.560001,40.229927,8587300
1/24/2007,59.790001,60.119999,59.049999,59.73,40.344746,8014800
1/25/2007,59.849998,60.119999,59.380001,59.630001,40.277206,7481400
1/26/2007,61.259998,61.419998,60.5,61.09,41.263359,12450500
1/29/2007,61.290001,62.290001,61.07,61.700001,41.675396,9608800
1/30/2007,62.150002,63.16,61.959999,62.880001,42.472424,8941400
1/31/2007,63.139999,64.339996,62.98,64.07,43.276199,9617800
2/1/2007,64.800003,65.25,64.449997,64.989998,43.897633,10272800
2/2/2007,65,65.370003,64.550003,65.25,44.073246,5971000
2/5/2007,65.25,65.300003,64.309998,64.489998,43.559895,5253400
2/6/2007,64.5,64.949997,64.32,64.419998,43.512615,4873100
2/7/2007,64.900002,65.900002,64.650002,65.639999,44.336674,6546300
2/8/2007,65.580002,65.849998,64.860001,65.629997,44.32991,4528600
2/9/2007,65.989998,65.989998,64.690002,64.800003,43.769295,5576200
2/12/2007,64.75,65.18,64.279999,64.599998,43.63419,4974700
2/13/2007,64.699997,65.18,64.309998,64.730003,43.722008,4965100
2/14/2007,65.449997,66.480003,65.169998,66.160004,44.687908,7495500
2/15/2007,68,68.199997,67,67.620003,45.674049,9566900
2/16/2007,67.790001,68.040001,67.300003,67.669998,45.707821,4249900
2/20/2007,67.540001,68,67.010002,67.93,45.88345,6964300
2/21/2007,67.589996,68.360001,67.330002,68.209999,46.072575,7225300
2/22/2007,68.25,68.43,67.330002,67.779999,45.782139,4989400
2/23/2007,67.510002,67.660004,67.07,67.260002,45.430904,3777200
2/26/2007,67.510002,67.769997,67.07,67.260002,45.430904,3990400
2/27/2007,66.050003,66.169998,63.509998,64.830002,43.789555,10791600
2/28/2007,64.669998,65.059998,63.009998,64.43,43.519367,9555400
3/1/2007,63.900002,64.290001,62.75,63.900002,43.161377,7993700
3/2/2007,63.400002,64.160004,62.939999,63.040001,42.580502,6037300
3/5/2007,62.52,63.799999,62.34,63.169998,42.668312,6710700
3/6/2007,63.560001,64.129997,63.189999,63.619999,42.972263,5360600
3/7/2007,63.73,64.650002,63.630001,64.230003,43.384289,5284300
3/8/2007,64.559998,64.989998,64,64.300003,43.431557,4206200
3/9/2007,64.459999,64.800003,64.010002,64.400002,43.499107,3267700
3/12/2007,64.300003,64.889999,63.630001,64.57,43.613937,4949100
3/13/2007,64.110001,64.650002,63.18,63.34,42.783134,6297900
3/14/2007,63.209999,63.779999,62.580002,63.639999,42.985756,6611900
3/15/2007,63.490002,63.91,63.169998,63.459999,42.86417,4546400
3/16/2007,63.720001,64.110001,62.900002,63.16,42.661552,5239200
3/19/2007,64.650002,64.75,63.889999,64.169998,43.34375,5076000
3/20/2007,64.169998,65.18,64.010002,64.860001,43.809826,4730600
3/21/2007,65.099998,66.449997,64.989998,66.209999,44.72168,5864200
3/22/2007,66.620003,66.870003,65.940002,66.540001,44.944569,4674200
3/23/2007,66.650002,67.43,66.599998,66.879997,45.174229,3955400
3/26/2007,67.449997,67.720001,66.260002,66.839996,45.147213,7645500
3/27/2007,66.309998,67.040001,66.139999,66.879997,45.174229,4266500
3/28/2007,66.550003,66.739998,65.75,66.239998,44.741943,4428700
3/29/2007,66.669998,66.910004,65.629997,66.190002,44.708179,3752400
3/30/2007,66.699997,67.690002,66.650002,67.029999,45.275547,6216000
4/2/2007,67.040001,67.150002,66.019997,66.75,45.086411,4917200
4/3/2007,67.209999,67.699997,66.839996,67.239998,45.417377,5065400
4/4/2007,67.239998,67.760002,66.93,67.480003,45.579506,3255600
4/5/2007,67.480003,68,67.400002,67.629997,45.680832,3632700
4/9/2007,67.760002,68.190002,67.080002,67.339996,45.484936,3780700
4/10/2007,67.199997,67.550003,66.400002,66.949997,45.221508,3700000
4/11/2007,67,67.169998,66.050003,66.349998,44.816246,3778800
4/12/2007,66.099998,66.75,65.860001,66.639999,45.012127,4017800
