Date,Open,High,Low,Close,Adj Close,Volume
3/20/2019,52.75,53.5,49.5,49.799999,46.890896,2350800
3/21/2019,49.990002,50,48.200001,48.98,46.118793,1764700
3/22/2019,48.799999,49.950001,48.16,48.599998,45.760994,844700
3/25/2019,48.599998,49.400002,48,49.150002,46.27887,440900
3/26/2019,49,49.75,48.18,48.849998,45.996391,504700
3/27/2019,49,50.779999,49,50.099998,47.17337,1788600
3/28/2019,50.900002,51,49.915001,50.849998,47.879555,585400
3/29/2019,49.52,52.48,49.18,51.630001,48.613995,1769000
4/1/2019,52.299999,54.389999,51.25,53.5,50.374756,19663400
4/2/2019,55.119999,57.389999,54.299999,56.25,52.964115,17414200
4/3/2019,57.080002,57.200001,55.509998,56.880001,53.557312,15066200
4/4/2019,57.200001,60.52,57.099998,59.709999,56.221992,13309200
4/5/2019,58.389999,58.98,56.27,57.240002,53.896282,17000800
4/8/2019,56.5,58.389999,56.27,57.150002,53.811539,10764600
4/9/2019,56.799999,57.200001,56.080002,56.27,52.982944,9179900
4/10/2019,55.990002,56.41,55.099998,55.709999,52.455658,9081900
4/11/2019,55.700001,56.209999,54.830002,54.889999,51.683556,7346100
4/12/2019,55.93,58.330002,55.93,58.299999,54.89436,9281700
4/15/2019,58.57,58.849998,57.290001,57.779999,54.404739,5727300
4/16/2019,58.709999,58.990002,57.84,58.5,55.082676,6681600
4/17/2019,58.950001,59.049999,58.200001,58.32,54.913193,6420700
4/18/2019,58.360001,58.610001,57.549999,57.77,54.395325,5178800
4/22/2019,57.48,58.41,57.259998,57.889999,54.508312,4401700
4/23/2019,57.290001,57.84,57,57.639999,54.272919,5687200
4/24/2019,57.490002,57.889999,55.865002,55.98,52.709885,5431300
4/25/2019,55.759998,55.98,54.82,55.330002,52.097855,6260500
4/26/2019,55.299999,55.599998,54.950001,55.25,52.022526,4009800
4/29/2019,55.049999,55.685001,54.799999,55.5,52.257927,5935200
4/30/2019,55.759998,57.205002,55.599998,56.73,53.416073,6454100
5/1/2019,56.82,57.48,55.880001,56.130001,52.851124,7644400
5/2/2019,55.540001,56.490002,52.029999,52.700001,49.621487,13932700
5/3/2019,53.200001,53.349998,51.720001,53.299999,50.18644,7401700
5/6/2019,52.150002,54.029999,51.700001,53.459999,50.33709,6089500
5/7/2019,52.860001,53.325001,52.650002,52.950001,49.856884,7330800
5/8/2019,53.330002,53.395,52.310001,52.48,49.414341,5390700
5/9/2019,52.259998,53.139999,51.549999,52.93,49.838055,4579700
5/10/2019,52.939999,53.714001,52.490002,53.07,49.969875,4758100
5/13/2019,52.279999,52.549999,50.759998,50.950001,47.973721,4213100
5/14/2019,51.330002,53,50.84,52.48,49.414341,4204500
5/15/2019,51.98,53.325001,51.669998,52.950001,49.856884,2928700
5/16/2019,53.290001,53.549999,52.73,52.98,49.885132,3689700
5/17/2019,52.34,52.52,50.66,50.799999,47.832478,4440800
5/20/2019,50.400002,50.540001,49.919998,50.080002,47.154545,5168400
5/21/2019,50.279999,51.189999,50.02,50.630001,47.672413,4968400
5/22/2019,50.459999,50.610001,49.965,50.209999,47.276943,3019100
5/23/2019,49.5,49.860001,48.209999,48.709999,45.864563,4919200
5/24/2019,49.389999,49.575001,48.439999,49.200001,46.325947,2918400
5/28/2019,49.369999,49.43,48.099998,48.560001,45.723328,6613000
5/29/2019,48.200001,49.43,48.009998,48.709999,45.864563,3525900
5/30/2019,48.119999,48.59,48.02,48.470001,46.304012,3777600
5/31/2019,47.959999,48,46.75,46.759998,44.670425,3396900
6/3/2019,46.849998,47.959999,46.849998,47.959999,45.816803,5905200
6/4/2019,48.68,49.93,48.639999,49.93,47.698765,7043000
6/5/2019,50.490002,50.57,49.049999,50.34,48.090443,6413300
6/6/2019,50.279999,51.310001,50.150002,51.060001,48.778271,6228100
6/7/2019,51.130001,51.689999,50.869999,51.299999,49.007549,5391100
6/10/2019,51.720001,52.099998,51.580002,51.619999,49.313244,5434400
6/11/2019,52,52.169998,51.560001,52.040001,49.714474,5144300
6/12/2019,52.060001,52.639999,51.68,52.490002,50.144371,3103900
6/13/2019,52.68,52.950001,52.040001,52.880001,50.516941,4179800
6/14/2019,52.630001,52.689999,51,51.150002,48.86425,3919300
6/17/2019,50.060001,50.330002,49.049999,49.349998,47.144684,5787300
6/18/2019,49.75,50.57,49.400002,49.610001,47.39307,5014200
6/19/2019,49.950001,50.240002,48.330002,48.5,46.332672,5404000
6/20/2019,49.095001,49.59,48.619999,48.93,46.743454,4228300
6/21/2019,48.82,49.27,48.310001,48.360001,46.198925,9478500
6/24/2019,48.509998,49.700001,48.32,49.580002,47.36441,4602300
6/25/2019,49.490002,50.223,49.049999,49.689999,47.46949,4005200
6/26/2019,49.849998,51.220001,49.810001,50.450001,48.19553,5244400
6/27/2019,50.610001,51.139999,50.530998,50.91,48.634972,4097200
6/28/2019,51.040001,51.200001,49.080002,49.310001,47.106476,6507400
7/1/2019,50,50.200001,49.52,50.16,47.918488,4659600
7/2/2019,50,50.060001,48.759998,49.400002,47.192455,4725800
7/3/2019,49.459999,49.650002,49.200001,49.330002,47.125584,2479400
