Date,Open,High,Low,Close,Adj Close,Volume
3/19/2008,14.875,17.25,13.75,14.125,11.164822,708486000
3/20/2008,14.6,16.25,14.375,16.0875,12.71604,198985200
3/24/2008,16.809999,16.924999,14.75,14.9325,11.803095,149566400
3/25/2008,15.145,16.0625,14.955,15.8125,12.498672,87092000
3/26/2008,15.6825,16.120001,15.3925,15.99,12.638976,43111600
3/27/2008,16.012501,16.184999,15.6625,15.7275,12.431486,39829600
3/28/2008,15.8425,15.86,15.54,15.69,12.401845,24675200
3/31/2008,15.65,15.87,15.5125,15.59,12.322802,22157200
4/1/2008,15.765,15.92,15.0775,15.4025,12.174596,60410800
4/2/2008,15.43,15.58,15.125,15.58,12.314894,43836400
4/3/2008,15.4875,16.5725,15.455,16.375,12.943288,100868000
4/4/2008,16.225,16.33,15.9375,16.120001,12.741732,36394400
4/7/2008,16.275,16.450001,16.004999,16.26,12.852388,28301600
4/8/2008,16.225,17.059999,16.202499,17.022499,13.455093,53925600
4/9/2008,17.110001,17.18,16.4025,16.4475,13.000595,48324400
4/10/2008,16.540001,16.682501,16.2775,16.5275,13.063832,22372000
4/11/2008,16.3125,16.692499,16.3125,16.5275,13.063832,26421600
4/14/2008,16.674999,16.809999,16.3825,16.42,12.978862,28443600
4/15/2008,16.5725,16.637501,16,16.0875,12.71604,23888000
4/16/2008,16.139999,16.737499,16.139999,16.535,13.069753,25136800
4/17/2008,16.565001,16.9375,16.502501,16.76,13.247607,22459600
4/18/2008,17.002501,17.612499,16.799999,17.25,13.634919,104099600
4/21/2008,17.370001,18.125,17.2125,17.7425,14.024208,58848000
4/22/2008,17.98,18.1,17.5,17.57,13.887855,47357600
4/23/2008,17.737499,17.924999,17.422501,17.52,13.848334,37319600
4/24/2008,17.799999,18.247499,17.51,18.075001,14.287019,38086800
4/25/2008,19,19.02,18.477501,18.775,14.840326,101460000
4/28/2008,19.125,19.3225,18.725,18.907499,14.945053,132517200
4/29/2008,18.5375,20.219999,17.75,20.219999,15.982493,197308400
4/30/2008,20.35,21.202499,20.2675,20.862499,16.490337,147543600
5/1/2008,21.0975,21.91,20.975,21.35,16.875675,116395600
5/2/2008,21.8225,21.875,20.25,20.6875,16.352022,136648800
5/5/2008,20.7125,21.375,20.205,21.264999,16.808496,70377200
5/6/2008,21.3675,22.0375,21.1875,21.8825,17.296587,75913200
5/7/2008,22.2075,22.459999,21.915001,22.125,17.488256,100464800
5/8/2008,22.375,22.4375,21.485001,21.825001,17.251131,92836400
5/9/2008,21.452499,21.6675,20.629999,20.715,16.373756,94312000
5/12/2008,20.9125,21.120001,19.525,20.475,16.184052,147471600
5/13/2008,20.4575,20.875,20.1975,20.594999,16.278902,53249600
5/14/2008,20.825001,21.0875,20.362499,20.557501,16.249262,51400400
5/15/2008,20.6325,20.7325,20.2775,20.5625,16.25321,36688800
5/16/2008,20.6775,20.7125,20.315001,20.592501,16.276922,34066800
5/19/2008,20.567499,21.184999,20.5375,20.83,16.464655,45473200
5/20/2008,20.719999,20.959999,20.477501,20.684999,16.350048,40702000
5/21/2008,20.67,20.8575,20.129999,20.2125,15.976558,41831600
5/22/2008,20.1425,20.15,19.040001,19.327499,15.277037,85283600
5/23/2008,18.959999,19.327499,18.780001,19.0875,15.087337,42196400
5/27/2008,19.23,19.735001,18.59,19.684999,15.559607,62776400
5/28/2008,20.0725,20.487499,19.887501,20.48,16.188002,52996000
5/29/2008,20.8575,21.737499,20.752501,21.3125,16.846037,100613200
5/30/2008,21.504999,21.889999,21.452499,21.59,17.065382,72016000
6/2/2008,21.5525,21.737499,21.15,21.5175,17.008076,36856000
6/3/2008,21.752501,21.987499,21.5075,21.889999,17.302509,48411600
6/4/2008,21.77,22.025,21.32,21.370001,16.891489,40684400
6/5/2008,21.615,21.809999,21.397499,21.809999,17.239279,27059600
6/6/2008,21.475,21.497499,20.887501,20.9125,16.529867,41748000
6/9/2008,21,21.237499,20.139999,20.535,16.231474,45240000
6/10/2008,20.075001,20.717501,19.9025,20.077499,15.869855,36048400
6/11/2008,20.25,20.25,19.4,19.434999,15.362006,56996400
6/12/2008,19.737499,20.192499,19.637501,19.889999,15.721648,44605600
6/13/2008,20.065001,20.452499,20.0375,20.3825,16.110937,30689200
6/16/2008,20.370001,20.875,20.275,20.817499,16.454775,34384000
6/17/2008,21.025,21.245001,20.92,21.1675,16.731422,33277600
6/18/2008,20.93,21.174999,20.860001,20.965,16.57136,33724000
6/19/2008,20.870001,21.1,20.405001,21.067499,16.65238,36925200
6/20/2008,20.7425,21.125,20.6875,20.8925,16.514059,42546800
6/23/2008,20.9625,21.0875,20.254999,20.264999,16.018057,30141200
6/24/2008,20.014999,20.735001,19.627501,20.665001,16.334234,49891200
6/25/2008,20.84,21.105,20.465,20.514999,16.215677,50711600
6/26/2008,20.15,20.184999,19.504999,19.775,15.630752,76562800
6/27/2008,19.700001,20.717501,19.637501,20.65,16.322376,176022800
6/30/2008,20.502501,20.709999,20.075001,20.327499,16.067457,49301200
7/1/2008,19.91,20.352501,19.799999,20.352501,16.087223,44921600
7/2/2008,20.475,20.6,19.825001,19.855,15.693985,33804000
7/3/2008,19.84,19.952499,19.3125,19.5175,15.427216,28738800
7/7/2008,19.625,19.985001,18.5,18.905001,14.943078,79944400
7/8/2008,18.7225,19.875,18.0625,19.764999,15.622849,95796400
7/9/2008,19.75,19.775,18.85,18.967501,14.992477,55322000
7/10/2008,18.940001,19.405001,18.4725,19.3125,15.265169,52812000
7/11/2008,18.9,19.362499,18.5,18.637501,14.731634,54645200
7/14/2008,19.022499,19.045,18.125,18.145,14.342355,42679600
7/15/2008,17.815001,17.827499,16.8225,17.105,13.520304,84268800
7/16/2008,17.0825,18.139999,16.627501,18.057501,14.273188,92448800
7/17/2008,18.424999,18.764999,17.8375,18.764999,14.832417,67268800
7/18/2008,18.559999,18.622499,18.030001,18.35,14.504386,46632000
7/21/2008,18.477501,18.735001,17.8925,17.975,14.207974,52937200
7/22/2008,17.4,18.557501,16.975,18.512501,14.632832,65408000
7/23/2008,18.375,18.75,18.15,18.3125,14.474746,49942800
7/24/2008,18.23,18.432501,17.49,17.52,13.848334,36625600
7/25/2008,17.635,18.0875,17.2675,17.99,14.219831,38690800
7/28/2008,18.102501,18.4,17.5625,17.637501,13.941211,35699200
7/29/2008,17.7575,18.9925,17.752501,18.9925,15.012239,49040400
7/30/2008,19.3125,19.725,18.567499,19.612499,15.502308,76089200
7/31/2008,19.055,19.5375,17.872499,18.264999,14.4372,148888800
8/1/2008,18.325001,18.525,17.5875,17.932501,14.174383,61715600
8/4/2008,17.940001,18.4,17.875,18.125,14.32654,42686000
8/5/2008,18.299999,18.557501,18.08,18.4,14.543911,34354800
8/6/2008,18.200001,18.202499,17.7675,17.870001,14.124985,40924000
8/7/2008,17.695,17.8125,17.334999,17.375,13.733715,43847200
8/8/2008,17.442499,18.2125,17.2775,18.15,14.346304,36354400
8/11/2008,18.110001,19.125,17.987499,18.6975,14.779066,55289200
8/12/2008,18.549999,18.700001,18.15,18.200001,14.385828,33734400
8/13/2008,18.1875,18.5425,18.120001,18.4825,14.693896,29924800
8/14/2008,18.467501,18.9475,18.4,18.945,15.06159,25839200
8/15/2008,18.997499,19.1325,18.7075,18.9475,15.063581,26003200
8/18/2008,18.905001,19.0625,18.535,18.735001,14.894639,25850400
8/19/2008,18.612499,18.809999,18.4025,18.434999,14.656133,21104800
8/20/2008,18.525,18.6775,18.415001,18.6425,14.821095,18118800
8/21/2008,18.49,18.66,18.297501,18.594999,14.78333,15544800
8/22/2008,18.84,18.9475,18.459999,18.522499,14.725688,20955600
8/25/2008,18.379999,18.7225,18.282499,18.33,14.572649,18039600
8/26/2008,18.4175,18.575001,18.217501,18.334999,14.576625,18667200
8/27/2008,18.2575,18.625,18.2125,18.612499,14.797243,19141600
8/28/2008,18.6875,18.952499,18.5425,18.9125,15.035748,26741200
8/29/2008,18.74,19,18.674999,18.975,15.08544,19326400
9/2/2008,19.2075,19.375,18.5975,18.747499,14.904566,29898400
9/3/2008,18.639999,18.834999,18.0175,18.262501,14.518991,35400800
9/4/2008,18.129999,18.157499,17.4375,17.625,14.012168,37670000
9/5/2008,17.4925,17.995001,17.3125,17.940001,14.262598,40616800
9/8/2008,18.377501,18.5725,17.17,17.525,13.932662,56669600
9/9/2008,17.5875,17.5875,16.795,16.872499,13.413917,49882000
9/10/2008,16.817499,17.475,16.657499,17.26,13.721986,43936800
9/11/2008,16.852501,17.84,16.762501,17.737499,14.101603,47132000
9/12/2008,17.4825,17.915001,17.3125,17.9125,14.240734,28240400
9/15/2008,17.165001,17.745001,17.065001,17.344999,13.789564,38734400
9/16/2008,16.655001,17.24,16.25,16.5875,13.187334,83596400
9/17/2008,16.452499,16.987499,16.002501,16.022499,12.738153,67536800
9/18/2008,16.049999,16.809999,14.595,16.725,13.296656,84189200
9/19/2008,17.752501,17.790001,16.76,17.3925,13.827324,68941600
9/22/2008,17.23,17.247499,16.225,16.295,12.954791,46266400
9/23/2008,16.4625,16.8675,16.0275,16.725,13.296656,43803600
9/24/2008,16.762501,16.93,16.375,16.42,13.054174,24532400
9/25/2008,16.4375,16.6175,16.135,16.15,12.839516,23895200
9/26/2008,15.6825,15.85,15.2,15.51,12.330705,51171200
9/29/2008,15.075,15.12,13.9725,14.45,11.48799,78439200
