"Year_Month","AAPL.Coeff","AXP.Coeff","BA.Coeff","CAT.Coeff","CSCO.Coeff","CVX.Coeff","DIS.Coeff","DOW.Coeff","GS.Coeff","HD.Coeff","IBM.Coeff","INTC.Coeff","JNJ.Coeff","JPM.Coeff","KO.Coeff","MCD.Coeff","MMM.Coeff","MRK.Coeff","MSFT.Coeff","NKE.Coeff","PFE.Coeff","PG.Coeff","TRV.Coeff","UNH.Coeff","UTX.Coeff","V.Coeff","VZ.Coeff","WBA.Coeff","WMT.Coeff","XOM.Coeff"
20101,"Not Significant","Not Significant","Not Significant","Not Significant","-0.00871348778593522","0.0150537102697174","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0190488508735704","Not Significant","Not Significant","Not Significant","0.0111448941944562"
20161,"Not Significant","Not Significant","0.0340227313457337","Not Significant","0.0196556484634263","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0135475101099831","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
20091,"Not Significant","-0.0642685072180952","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0182078009661603","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.038612695703455","Not Significant","Not Significant","Not Significant"
20151,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0254338293302596","Not Significant","Not Significant","Not Significant","0.0149205983709928","Not Significant","0.021267529074213","Not Significant","Not Significant","Not Significant","Not Significant","0.0108357136858849","Not Significant","Not Significant","0.0124195664082832","Not Significant","0.014722580516084","Not Significant","0.0234523922093585","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0149859989130451"
200710,"-0.0245350087154484","Not Significant","Not Significant","Not Significant","Not Significant","0.021028651322127","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.00988539281852054","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
200810,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0524718536594274","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0215091673392023","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0423001474768509","Not Significant","Not Significant","0.029783897051051","Not Significant","Not Significant","0.0214073303983124"
200910,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.013601891891915","Not Significant","-0.0143244447134943","Not Significant","-0.0205524222119102","Not Significant","Not Significant","-0.0180680251448168","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
201010,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0154463620112908","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0148217744435354","0.0157461075515905"
201210,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.030336009752078","-0.0241209956021949","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.025222966059811","Not Significant","0.0129178576558694"
201310,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0228117443334114","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
201410,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0202437648366094","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0330593286986637","Not Significant","Not Significant"
201510,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.015049163412077","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.010842193027863","Not Significant","Not Significant","-0.0194126906097395","Not Significant","Not Significant","Not Significant","0.0165856276517072","Not Significant","Not Significant","Not Significant","0.031321309634251","Not Significant"
201810,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0160517621487123","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
201910,"Not Significant","0.0199387187221131","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0152803387454166","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0138102513543989","Not Significant","0.0267117359412117","0.012843157132592","Not Significant"
201110,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0239408135420911","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0139887770401907","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0203498897604801","Not Significant"
201610,"Not Significant","-0.0307830820858778","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.005196425669803","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
201710,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0216984797341268","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0146063919589907","Not Significant","Not Significant","Not Significant"
200711,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0234620683724341","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0293415550504571"
201011,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0238538227665215"
201111,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0300421473351965","Not Significant","Not Significant","0.0313022759829884","Not Significant","Not Significant","Not Significant","Not Significant","0.024007942333782","Not Significant","Not Significant","0.0249060455227406","Not Significant","Not Significant","0.0239923772397546","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
201211,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
201311,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0186740860940037","Not Significant","0.0185007188509499","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0154499261201845","Not Significant","Not Significant","Not Significant","0.0181940155323014","Not Significant","Not Significant","Not Significant"
201611,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0108142402133616","Not Significant","Not Significant","Not Significant","0.0122225633559996","Not Significant","0.00733918614777983","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.00712827717192647"
201711,"-0.0118658466822617","Not Significant","Not Significant","Not Significant","Not Significant","-0.00858200881300157","Not Significant","Not Significant","Not Significant","0.0116195295953311","0.008161823831267","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.00669142931970879","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
201811,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0140546454198462","0.0116897236235496","Not Significant","Not Significant","0.0137099725376724","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0143296286241315","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0137036915394725","Not Significant"
201911,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0234464785386412","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.00691208237887978","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
200811,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0352376247866949","0.0175962300226207","Not Significant","Not Significant","0.0296591050450564","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
200911,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0195886520752648","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
201411,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0210954150625662","Not Significant","Not Significant","Not Significant","Not Significant"
201511,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.015713852935454","0.021328828260822","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
200812,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0345689167199578","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
200912,"-0.0326429178975245","Not Significant","Not Significant","0.0155705679066734","Not Significant","Not Significant","0.0200345043417874","Not Significant","-0.0220990077770045","Not Significant","Not Significant","Not Significant","Not Significant","-0.0167446852993755","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0148489542570564","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
201012,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0132168347305807","Not Significant","-0.0202785644992981","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0190110126404989","Not Significant","Not Significant","Not Significant"
201112,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0208381603468843","-0.0333432446023155","0.0203328427662972","0.0182328176441227","Not Significant","Not Significant","Not Significant","0.0254883004462802","0.0212991958655981","Not Significant","0.0231691165744964","0.0175974594896542","Not Significant","0.024866394092732","Not Significant","Not Significant","Not Significant","Not Significant"
201412,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0131806002001886","Not Significant","Not Significant","Not Significant","Not Significant","-0.0106110122017617","Not Significant","Not Significant","Not Significant","-0.026238975557689","Not Significant","Not Significant","-0.0164501601755578","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0146682508727789","Not Significant"
201512,"0.0183290852280927","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0179564958504091","Not Significant","-0.0111053189544327","Not Significant","Not Significant","Not Significant","Not Significant","-0.0107071866010946","Not Significant","Not Significant","0.0381217469030755","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0137481402146805","-0.0106823810288751","Not Significant","Not Significant","0.0227871084708262","Not Significant"
201612,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0115742695046402","0.0111626415603225","Not Significant","-0.0149141999565454","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0203616178229725"
201712,"Not Significant","Not Significant","0.0153818652226575","Not Significant","Not Significant","-0.00996584710490486","Not Significant","Not Significant","-0.00936761943645174","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.00910771299034972","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.00520478357769311","Not Significant","Not Significant","Not Significant","Not Significant","-0.00661751996096501"
200712,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0261083973835109","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0159234487898869","Not Significant"
201212,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0284196089312552","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0308879674097031","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
201312,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0243992780383703","0.0216503356152161","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0226429871715099","Not Significant","Not Significant","Not Significant","Not Significant","0.0166584719789356","0.0384238465993841","0.0127863541646165","Not Significant"
201812,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0159655404096942","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0233576778862381","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0171095373387979","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0184566606844088"
201912,"Not Significant","Not Significant","0.0553219366287249","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0137961946178394","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
20072,"Not Significant","-0.030735469681724","Not Significant","Not Significant","-0.0502717601775299","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0161783570006799","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
20082,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0136946914877482","Not Significant","Not Significant","Not Significant","0.0171851780669584","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.00777597303988684"
20102,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0209960777989619","Not Significant","Not Significant","-0.016176052150799","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
20112,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0189163968226127","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0228519001912031","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
20122,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0224484146085637","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0176998170088561","Not Significant","Not Significant","0.0221646119959409","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
20132,"0.0962841365860346","Not Significant","Not Significant","Not Significant","Not Significant","-0.0177000329549358","Not Significant","Not Significant","Not Significant","Not Significant","-0.0341928153984164","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
20162,"0.0123656328434008","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0144468226838107","Not Significant","Not Significant","Not Significant","Not Significant","-0.0150587151760447","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0116410446541529","Not Significant","Not Significant","Not Significant","-0.0179629744482051","Not Significant","Not Significant","Not Significant","Not Significant"
20172,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0167085036323922","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0121882064715375","-0.0192439375831331","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0138804058823747"
20182,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0131017160317468","Not Significant","Not Significant","Not Significant","Not Significant"
20192,"Not Significant","Not Significant","Not Significant","Not Significant","-0.0108148626427288","Not Significant","0.011259958052434","Not Significant","Not Significant","0.0134988318902542","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0120238524289334","Not Significant","Not Significant","Not Significant","Not Significant","0.0202813330865321","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
20092,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0548225348967463","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0279738742061046","Not Significant","Not Significant"
20142,"-0.0482820341509991","Not Significant","-0.0365165954171427","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.0331791834456026","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
20152,"0.0286082592708974","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0219333076888208","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant"
20202,"0.0227419566780645","Not Significant","Not Significant","0.0297490030687503","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","-0.018772912383324","Not Significant","Not Significant","Not Significant","Not Significant","-0.0153255056385926","-0.0186690837174195","Not Significant","-0.0263274648894742","Not Significant","Not Significant","Not Significant","Not Significant","-0.0221301700336665","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0375812505359493"
20073,"Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0210214324593654","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","Not Significant","0.0264572567991643"
